frame,read_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms
1519,85.89,5.843,8.196,2.037,101.966
1520,12.11,3.954,8.084,2.833,26.981
1521,62.73,4.513,9.463,4.689,81.395
1522,17.943,4.393,8.06,9.995,40.391
1523,123.39,10.922,12.184,3.594,150.089
1524,23.953,7.822,10.624,5.284,47.682
1525,124.224,4.385,8.068,2.567,139.244
1526,22.234,8.866,11.096,5.997,48.192
1527,164.03,4.047,8.119,2.745,178.94
1528,23.112,7.683,11.014,4.612,46.421
1529,119.469,7.708,10.734,2.556,140.467
1530,20.645,7.791,10.236,6.627,45.298
1531,170.464,4.404,8.158,4.987,188.012
1532,18.369,4.004,10.125,4.889,37.388
1533,97.763,7.792,11.057,4.802,121.414
1534,45.982,8.133,10.963,4.667,69.745
1535,171.368,7.901,10.125,2.484,191.878
1536,21.154,10.197,9.1,4.637,45.088
1537,127.749,8.462,10.805,3.248,150.265
1538,20.977,8.152,11.476,4.958,45.563
1539,147.564,8.616,11.421,6.669,174.27
1540,41.422,10.491,11.635,4.888,68.437
1541,88.399,3.977,8.227,3.378,103.981
1542,26.215,13.489,8.821,3.205,51.73
1543,152.143,3.938,8.112,2.713,166.906
1544,25.164,7.689,9.98,2.925,45.759
1545,84.515,11.534,12.187,2.736,110.973
1546,19.757,8.184,11.089,4.699,43.727
1547,173.293,4.454,8.064,2.709,188.521
1548,22.147,10.077,11.105,4.094,47.423
1549,131.061,7.823,11.11,2.609,152.603
1550,23.299,8.71,10.946,4.754,47.709
1551,173.608,4.369,8.107,2.643,188.727
1552,24.336,7.911,11.005,4.5,47.753
1553,126.543,8.706,11.137,4.833,151.219
1554,26.109,8.481,10.439,4.586,49.614
1555,171.221,6.579,8.038,2.709,188.547
1556,22.627,6.109,10.487,5.707,44.931
1557,126.991,8.825,10.7,2.701,149.217
1558,23.482,5.85,8.407,3.025,40.765
1559,144.476,7.716,10.402,2.664,165.258
1560,19.051,8.592,15.268,5.065,47.977
1561,91.21,8.045,10.026,6.329,115.61
1562,26.519,8.57,10.949,5.251,51.289
1563,149.772,4.462,8.196,3.587,166.018
1564,26.169,8.05,12.099,4.906,51.225
1565,107.905,3.793,8.127,3.475,123.3
1566,21.019,6.835,11.306,6.345,45.505
1567,114.497,4.589,8.198,2.199,129.483
1568,12.971,4.359,8.082,2.749,28.16
1569,60.954,4.619,8.192,2.994,76.758
1570,15.521,4.117,8.018,2.673,30.329
1571,84.743,4.751,8.261,2.129,99.884
1572,11.576,4.656,8.193,3.075,27.5
1573,69.684,4.586,8.214,2.254,84.737
1574,13.64,4.284,8.091,2.888,28.902
1575,89.384,4.554,7.995,2.117,104.051
1576,13.514,4.237,8.155,2.916,28.821
1577,62.733,4.503,8.153,2.02,77.408
1578,13.348,4.468,7.989,2.746,28.552
1579,88.599,4.608,8.112,2.148,103.468
1580,11.887,4.534,8.186,2.925,27.532
1581,81.861,4.583,8.214,2.695,97.354
1582,13.647,4.68,8.035,2.732,29.094
1583,90.684,4.038,8.013,2.089,104.824
1584,13.169,4.146,8.132,2.727,28.173
1585,63.165,4.571,8.206,2.89,78.832
1586,15.832,4.494,8.044,2.777,31.147
1587,86.546,4.35,8.112,2.161,101.169
1588,16.121,4.03,8.076,3.001,31.228
1589,67.772,4.631,8.214,2.674,83.291
1590,13.542,4.325,8.087,2.819,28.774
1591,85.201,4.208,8.222,2.084,99.714
1592,13.136,4.114,8.098,2.939,28.286
1593,65.303,4.529,8.245,2.245,80.321
1594,11.56,4.803,8.02,2.651,27.034
1595,93.396,3.647,7.998,2.22,107.261
1596,13.435,4.343,8.082,2.877,28.736
1597,64.415,6.71,8.124,2.959,82.208
1598,31.51,4.09,8.1,2.798,46.498
1599,72.769,4.513,8.285,2.823,88.39
1600,13.945,4.401,8.104,2.673,29.122
1601,58.931,4.925,8.16,2.91,74.926
1602,18.251,4.539,8.051,2.703,33.544
1603,87.339,4.567,8.263,2.091,102.261
1604,11.64,3.976,8.104,2.832,26.551
1605,77.264,4.847,8.247,2.131,92.489
1606,13.523,4.137,8.022,2.705,28.386
1607,86.238,4.657,8.217,2.105,101.216
1608,13.407,4.363,8.101,2.934,28.806
1609,73.174,4.505,8.217,2.407,88.304
1610,12.931,4.46,8.069,2.629,28.089
1611,100.083,3.719,7.988,2.232,114.022
1612,12.188,4.351,8.07,2.829,27.438
1613,67.116,4.661,8.234,2.276,82.288
1614,13.376,4.469,8.009,3.064,28.918
1615,110.652,3.724,8.009,2.08,124.466
1616,11.724,4.317,8.123,2.92,27.083
1617,72.758,4.39,7.985,2.182,87.315
1618,13.275,4.405,8.037,2.776,28.493
1619,82.597,4.557,8.162,2.134,97.45
1620,13.61,4.325,8.12,2.939,28.994
1621,63.122,4.751,8.224,2.961,79.058
1622,17.035,4.016,8.113,2.626,31.789
1623,89.468,4.16,8.194,2.137,103.959
1624,13.181,4.121,8.098,2.71,28.11
1625,64.057,4.92,8.222,2.496,79.695
1626,14.034,4.222,8.063,2.858,29.178
1627,92.502,4.668,8.231,2.008,107.409
1628,13.668,4.346,8.074,2.83,28.917
1629,65.31,4.311,8.152,2.579,80.352
1630,13.48,4.657,8.058,2.56,28.756
1631,99.325,10.107,8.292,2.554,120.278
1632,12.397,6.895,8.177,2.827,30.296
1633,75.719,4.81,8.241,2.942,91.712
1634,23.149,4.168,8.043,2.677,38.037
1635,76.363,4.601,8.192,2.779,91.935
1636,22.607,4.653,8.613,2.949,38.822
1637,57.867,4.699,8.227,3.006,73.798
1638,21.675,4.57,8.064,2.58,36.889
1639,80.613,4.664,8.216,2.386,95.88
1640,13.318,4.073,8.137,2.839,28.367
1641,57.495,4.55,8.194,3.246,73.485
1642,15.335,4.516,8.024,2.698,30.573
1643,95.717,4.124,7.976,2.032,109.851
1644,13.978,4.474,8.111,2.83,29.392
1645,61.718,4.795,8.226,2.999,77.738
1646,22.683,4.401,8.1,2.715,37.899
1647,77.784,4.694,8.198,2.814,93.49
1648,13.257,4.34,14.641,8.187,40.425
1649,66.03,4.72,8.159,2.939,81.848
1650,20.938,4.224,8.103,2.712,35.976
1651,82.293,4.665,8.186,2.639,97.783
1652,13.291,4.434,8.092,2.673,28.49
1653,70.3,4.115,8.825,3.004,86.245
1654,12.602,4.599,8.06,2.895,28.156
1655,90.685,4.236,8.245,2.239,105.406
1656,13.166,4.53,8.116,2.761,28.573
1657,64.855,4.756,8.245,2.991,80.847
1658,12.633,4.545,8.064,2.549,27.791
1659,92.695,4.591,8.068,2.197,107.551
1660,13.254,4.539,8.07,2.632,28.494
1661,62.905,4.3,8.2,2.842,78.248
1662,13.584,4.205,8.051,2.683,28.523
1663,94.604,4.0,8.068,2.238,108.91
1664,12.98,4.053,8.145,2.791,27.97
1665,94.151,3.723,8.017,2.356,108.248
1666,11.934,4.705,8.093,2.898,27.63
1667,92.532,3.794,7.951,2.134,106.411
1668,12.977,4.299,8.054,2.814,28.144
1669,66.07,4.503,8.268,3.752,82.593
1670,13.616,4.267,8.039,2.862,28.784
1671,88.161,4.447,8.06,2.185,102.853
1672,13.081,4.304,8.114,2.784,28.283
1673,63.577,4.824,8.233,3.118,79.752
1674,15.444,4.026,8.059,2.908,30.436
1675,91.873,4.742,8.186,2.134,106.935
1676,12.963,4.434,8.081,2.582,28.06
1677,61.793,4.156,8.208,2.201,76.358
1678,13.451,4.58,8.06,2.794,28.886
1679,85.418,4.521,7.97,2.01,99.919
1680,13.368,4.549,8.063,2.775,28.756
1681,57.354,4.727,8.154,2.961,73.196
1682,23.344,4.534,8.086,2.997,38.961
1683,94.854,4.984,8.181,2.87,110.889
1684,21.28,4.617,8.114,2.814,36.825
1685,58.158,4.607,8.219,2.903,73.887
1686,28.624,4.021,8.059,2.95,43.655
1687,72.823,4.508,8.191,2.857,88.38
1688,15.457,4.348,8.152,2.75,30.706
1689,63.884,4.612,8.728,2.622,79.846
1690,13.222,4.498,8.093,2.834,28.648
1691,84.478,4.633,8.216,2.168,99.495
1692,14.353,4.87,8.149,2.781,30.153
1693,62.791,4.73,8.234,2.39,78.145
1694,14.211,4.491,7.994,2.567,29.263
1695,82.463,4.664,8.179,2.022,97.328
1696,13.17,4.54,8.088,2.826,28.623
1697,58.074,4.71,8.131,2.135,73.05
1698,13.008,4.661,8.053,2.761,28.482
1699,92.191,4.377,8.277,3.473,108.317
1700,23.081,4.176,8.182,2.796,38.235
1701,50.527,4.781,8.257,3.118,66.684
1702,22.596,5.336,8.199,3.114,39.244
1703,91.842,4.395,8.032,2.279,106.549
1704,13.361,4.589,8.172,2.854,28.976
1705,56.919,5.137,8.37,3.096,73.521
1706,14.085,4.834,8.103,2.841,29.863
1707,92.899,3.7,8.022,2.316,106.937
1708,13.85,5.202,8.314,3.586,30.953
1709,60.957,4.724,8.269,3.028,76.978
1710,15.859,4.867,8.1,2.895,31.72
1711,88.043,4.715,8.236,2.298,103.293
1712,13.084,4.162,8.255,3.41,28.911
1713,59.081,4.242,8.261,3.005,74.589
1714,14.506,4.58,8.091,2.768,29.946
1715,91.075,4.58,8.209,2.421,106.286
1716,13.538,4.389,8.147,2.768,28.842
1717,99.259,3.743,7.998,2.689,113.689
1718,15.559,4.336,8.107,2.826,30.828
1719,89.198,4.803,8.202,2.123,104.326
1720,13.491,4.351,8.193,2.761,28.797
1721,63.192,4.592,8.493,2.833,79.109
1722,13.802,4.724,8.004,2.704,29.234
1723,93.795,3.605,8.002,2.15,107.552
1724,14.363,4.437,8.736,3.416,30.952
1725,65.959,4.604,8.279,2.165,81.008
1726,13.749,4.613,8.123,2.974,29.459
1727,92.734,4.486,8.058,2.202,107.48
1728,13.407,4.55,8.065,2.614,28.636
1729,85.163,5.43,12.358,3.124,106.075
1730,13.569,4.669,8.677,3.854,30.77
1731,126.837,4.704,8.206,3.638,143.384
1732,71.7,8.719,10.958,4.865,96.242
1733,86.011,7.417,16.952,8.101,118.48
1734,52.65,15.699,23.021,8.857,100.228
1735,57.209,8.445,11.365,4.725,81.743
1736,143.495,12.486,10.647,2.533,169.161
1737,24.525,10.159,11.192,5.08,50.956
1738,133.224,7.385,11.155,4.751,156.516
1739,71.964,8.203,10.966,8.912,100.045
1740,62.305,4.418,8.015,2.766,77.505
1741,138.827,4.446,8.027,2.466,153.765
1742,23.897,9.972,9.022,7.633,50.523
1743,189.874,7.027,8.033,2.669,207.603
1744,19.654,11.118,11.098,4.605,46.475
1745,129.47,8.487,10.563,2.664,151.185
1746,34.5,8.467,10.938,5.1,59.005
1747,76.912,6.118,9.513,3.073,95.617
1748,108.636,9.267,12.393,8.042,138.338
1749,36.944,8.597,10.999,5.332,61.873
1750,78.094,8.842,12.608,4.57,104.114
1751,40.324,7.646,10.13,5.488,63.587
1752,61.811,7.771,12.659,5.893,88.134
1753,112.392,7.828,11.003,7.422,138.644
1754,54.574,13.299,15.023,5.289,88.186
1755,25.755,4.403,8.031,2.68,40.87
1756,69.18,4.61,8.347,2.62,84.757
1757,178.713,4.506,8.148,3.001,194.368
1758,22.972,8.24,9.423,6.632,47.268
1759,134.7,8.515,9.993,2.647,155.855
1760,25.478,7.379,9.882,3.038,45.777
1761,160.687,7.971,10.833,4.664,184.154
1762,44.357,6.378,10.499,4.533,65.767
1763,115.698,8.892,10.749,4.798,140.138
1764,48.159,8.408,10.495,4.557,71.619
1765,168.528,8.513,11.27,3.553,191.865
1766,23.36,7.97,10.982,4.602,46.914
1767,96.889,8.607,11.401,4.994,121.892
1768,38.637,13.163,13.896,9.861,75.557
1769,135.736,8.388,10.476,4.527,159.127
1770,82.598,4.586,8.186,2.954,98.323
1771,57.769,4.718,8.216,3.102,73.805
1772,120.826,8.029,11.067,5.881,145.803
1773,33.107,8.644,11.27,4.968,57.989
1774,142.989,4.575,8.162,3.187,158.914
1775,22.279,7.626,11.911,5.335,47.15
1776,75.022,4.627,8.097,2.769,90.516
1777,60.014,4.532,8.165,2.911,75.623
1778,47.085,4.67,8.169,3.055,62.979
1779,36.26,4.695,8.061,2.738,51.755
1780,48.051,4.524,8.097,2.73,63.402
1781,68.216,4.541,8.207,2.991,83.954
1782,40.101,4.474,8.135,2.815,55.525
1783,45.876,4.408,8.078,2.728,61.09
1784,42.035,4.753,8.102,2.66,57.55
1785,74.992,4.516,8.196,2.902,90.605
1786,28.185,4.536,8.143,2.854,43.719
1787,59.463,4.856,8.442,8.468,81.229
1788,42.173,4.31,8.12,3.502,58.104
1789,76.069,4.82,8.185,2.882,91.956
1790,25.753,4.461,8.117,2.804,41.135
1791,63.115,4.648,8.191,2.891,78.846
1792,21.077,4.393,8.049,3.116,36.635
1793,91.423,4.6,8.216,2.189,106.427
1794,13.12,4.28,8.018,2.646,28.063
1795,73.446,4.554,8.212,2.165,88.378
1796,13.295,4.358,8.026,2.622,28.302
1797,116.837,3.692,8.099,2.078,130.706
1798,13.406,4.371,8.061,2.828,28.666
1799,69.326,4.57,8.265,2.904,85.065
1800,13.313,4.03,7.993,2.607,27.943
1801,102.639,4.797,8.003,2.061,117.501
1802,13.972,4.549,8.105,2.889,29.515
1803,88.237,8.93,10.274,2.665,110.105
1804,11.806,4.572,8.038,2.775,27.191
1805,104.995,4.523,7.951,2.151,119.619
1806,12.987,4.295,8.073,2.766,28.121
1807,72.613,4.146,8.202,2.061,87.022
1808,12.625,4.519,8.092,2.751,27.987
1809,107.624,3.723,8.018,2.29,121.655
1810,12.215,4.726,8.22,3.267,28.428
1811,78.328,4.577,8.232,2.104,93.24
1812,13.539,4.294,8.076,2.791,28.7
1813,110.273,4.546,7.973,3.284,126.076
1814,11.55,4.522,8.119,2.822,27.012
1815,72.723,4.628,8.199,3.052,88.602
1816,11.737,4.208,7.988,2.574,26.507
1817,112.867,3.689,7.985,2.063,126.603
1818,12.284,3.75,8.105,2.779,26.918
1819,104.868,3.597,7.981,2.159,118.605
1820,12.265,4.229,8.042,2.893,27.428
1821,100.659,4.827,8.032,2.899,116.417
1822,13.253,4.266,8.087,2.828,28.435
1823,75.893,4.885,8.165,2.908,91.852
1824,11.745,4.428,8.074,2.781,27.028
1825,104.694,4.828,8.03,2.585,120.136
1826,12.233,5.242,8.166,3.295,28.937
1827,89.318,4.357,8.106,2.106,103.887
1828,13.434,4.299,8.131,2.83,28.695
1829,98.9,4.546,8.198,2.237,113.88
1830,13.302,4.53,8.078,2.921,28.832
1831,73.688,4.586,8.294,2.551,89.118
1832,12.45,5.022,8.45,3.699,29.621
1833,101.498,6.84,8.274,3.072,119.684
1834,25.766,4.543,8.145,2.796,41.25
1835,69.078,4.594,8.162,3.034,84.868
1836,14.432,4.008,8.064,2.818,29.321
1837,105.057,3.985,8.017,2.376,119.435
1838,12.155,4.522,8.074,2.627,27.378
1839,75.734,4.461,8.176,2.254,90.625
1840,13.736,4.405,8.081,2.71,28.932
1841,94.839,4.502,8.135,2.149,109.626
1842,16.303,4.148,8.152,2.671,31.274
1843,68.161,4.352,8.914,3.003,84.43
1844,15.115,4.704,8.054,2.753,30.627
1845,95.012,4.449,8.221,2.108,109.79
1846,13.31,4.508,8.117,2.842,28.777
1847,71.378,4.101,8.197,2.695,86.37
1848,13.762,4.356,8.068,2.898,29.083
1849,95.661,10.037,8.209,3.115,117.023
1850,20.685,4.547,8.081,2.882,36.195
1851,65.709,4.735,8.344,3.075,81.863
1852,16.329,4.816,8.142,2.724,32.012
1853,92.169,4.663,8.186,2.483,107.501
1854,11.393,4.667,8.084,2.857,27.0
1855,71.432,4.868,8.323,2.695,87.319
1856,13.902,4.531,8.061,2.615,29.109
1857,103.821,4.745,8.336,2.149,119.051
1858,13.736,4.687,8.266,2.808,29.496
1859,68.7,4.664,8.246,3.053,84.663
1860,11.693,4.361,8.038,2.603,26.694
1861,99.175,4.663,8.163,2.176,114.178
1862,13.403,4.034,8.113,2.87,28.42
1863,71.155,4.661,8.224,2.839,86.879
1864,13.825,4.083,8.041,2.922,28.871
1865,98.747,8.152,8.194,3.328,118.42
1866,21.779,4.542,8.105,2.911,37.337
1867,84.317,3.87,8.117,2.16,98.463
1868,13.863,4.624,8.1,2.921,29.508
1869,97.369,4.445,8.139,2.072,112.025
1870,13.556,4.309,8.06,2.812,28.737
1871,75.537,4.459,8.22,3.076,91.291
1872,15.83,4.401,8.098,3.037,31.366
1873,97.831,4.519,8.243,3.04,113.633
1874,13.311,6.292,9.301,3.076,31.98
1875,74.152,4.763,8.21,2.254,89.379
1876,14.241,4.721,8.119,2.979,30.06
1877,104.408,4.379,8.318,2.352,119.457
1878,12.76,4.351,8.09,2.857,28.058
1879,75.606,4.781,8.247,2.232,90.867
1880,12.411,4.317,8.058,2.835,27.62
1881,101.892,4.702,8.186,3.209,117.99
1882,33.302,4.733,8.147,2.876,49.058
1883,55.427,4.469,8.153,2.86,70.909
1884,26.504,4.476,8.193,2.91,42.082
1885,85.396,4.524,8.214,3.093,101.227
1886,19.647,4.562,8.127,2.923,35.258
1887,68.443,6.53,8.206,3.12,86.299
1888,23.752,4.457,8.142,2.892,39.243
1889,91.041,4.277,8.224,2.931,106.473
1890,14.844,4.211,8.066,2.929,30.051
1891,71.788,4.327,8.218,2.975,87.309
1892,29.454,4.333,8.096,2.756,44.64
1893,83.581,5.19,8.267,3.02,100.058
1894,17.477,4.696,8.112,4.412,34.697
1895,67.324,4.288,8.158,2.806,82.576
1896,18.065,4.557,8.075,2.784,33.481
1897,116.217,3.951,8.04,2.171,130.378
1898,11.634,4.524,8.102,2.724,26.984
1899,75.014,4.58,8.246,2.088,89.928
1900,14.152,5.114,8.146,2.762,30.175
1901,99.2,5.489,8.365,3.219,116.272
1902,17.159,4.496,8.178,2.628,32.462
1903,70.051,4.696,8.195,3.044,85.987
1904,14.585,4.571,8.099,2.76,30.015
1905,96.587,4.296,8.1,2.435,111.417
1906,12.561,4.613,8.079,3.047,28.299
1907,68.471,5.153,8.643,3.907,86.173
1908,15.923,4.578,8.082,2.849,31.432
1909,91.377,4.524,8.208,2.145,106.254
1910,12.161,4.379,8.099,2.735,27.374
1911,71.979,6.723,8.204,2.096,89.002
1912,12.681,4.46,8.068,2.978,28.187
1913,114.405,3.788,8.062,2.076,128.331
1914,11.481,4.318,8.052,2.576,26.427
1915,67.271,4.682,8.24,2.997,83.191
1916,13.304,4.577,8.084,3.135,29.101
1917,124.532,3.874,8.004,2.281,138.691
1918,12.193,4.44,8.149,2.875,27.658
1919,70.536,5.885,8.185,2.213,86.819
1920,13.714,4.642,8.231,2.631,29.219
1921,88.467,4.792,8.11,2.175,103.545
1922,13.547,4.021,8.043,2.712,28.322
1923,73.254,4.847,8.195,2.169,88.465
1924,13.79,4.443,8.037,2.781,29.052
1925,107.014,4.084,8.226,3.374,122.699
1926,14.47,5.041,8.109,3.872,31.493
1927,145.814,4.412,8.1,4.44,162.767
1928,22.548,9.676,11.288,4.748,48.26
1929,143.856,4.795,8.243,3.12,160.014
1930,39.945,4.282,8.092,2.659,54.979
1931,104.483,4.364,8.015,2.577,119.44
1932,29.416,6.502,11.337,6.392,53.647
1933,167.78,6.76,9.998,2.733,187.271
1934,31.024,7.923,11.146,4.643,54.736
1935,114.51,8.881,10.869,5.222,139.482
1936,33.935,8.179,11.502,4.658,58.273
1937,178.884,4.657,8.075,2.601,194.217
1938,28.216,12.027,12.646,4.752,57.641
1939,145.533,4.536,8.012,2.502,160.582
1940,23.564,8.602,11.225,4.339,47.731
1941,177.478,5.749,8.093,2.734,194.054
1942,24.908,8.431,11.003,5.184,49.526
1943,109.247,5.283,8.267,3.409,126.206
1944,13.358,4.334,8.06,2.64,28.392
1945,126.283,11.414,10.456,3.089,151.243
1946,60.767,8.546,11.402,6.164,86.879
1947,27.876,12.832,14.693,6.989,62.389
1948,89.778,7.608,16.504,4.741,118.63
1949,84.726,9.594,11.009,6.651,111.98
1950,69.088,4.515,8.007,2.586,84.196
1951,120.589,4.496,8.054,2.582,135.72
1952,23.424,8.088,11.07,4.659,47.241
1953,181.084,4.606,8.033,2.594,196.317
1954,24.919,8.29,11.553,4.573,49.335
1955,104.997,11.384,10.905,3.118,130.404
1956,12.034,4.445,7.939,2.512,26.931
1957,206.105,4.562,8.106,2.688,221.461
1958,25.601,8.571,10.934,4.64,49.746
1959,138.234,8.677,10.483,4.556,161.95
1960,24.284,7.905,10.989,5.736,48.915
1961,184.032,4.324,8.411,0.505,197.272
1962,15.441,8.322,8.79,5.608,38.161
1963,85.857,5.698,8.197,0.585,100.337
1964,96.319,6.39,10.314,0.542,113.566
1965,35.438,7.482,11.324,0.554,54.798
1966,162.352,4.128,8.159,0.478,175.117
1967,22.134,8.154,10.099,0.523,40.909
1968,126.549,7.118,10.988,0.558,145.214
1969,45.657,11.665,19.822,2.605,79.749
1970,77.007,11.121,13.303,4.641,106.072
1971,46.174,4.68,8.16,0.524,59.539
1972,58.668,4.86,8.164,0.554,72.246
1973,57.162,4.566,8.15,0.516,70.394
1974,45.177,4.481,8.162,0.544,58.365
1975,36.125,4.524,8.145,0.504,49.299
1976,51.61,4.658,8.167,0.488,64.924
1977,66.116,4.529,8.168,0.563,79.375
1978,35.218,4.363,8.121,3.088,50.79
1979,43.926,4.23,8.09,0.518,56.765
1980,39.898,4.092,8.049,0.467,52.507
1981,70.598,4.475,8.151,0.488,83.711
1982,34.022,4.967,8.292,0.494,47.775
1983,51.919,4.652,8.154,0.59,65.315
1984,37.976,4.285,8.178,0.52,50.959
1985,77.002,4.597,8.155,0.562,90.316
1986,38.923,8.981,12.233,0.512,60.65
1987,46.581,4.613,8.137,0.541,59.873
1988,40.588,4.535,8.195,0.515,53.833
1989,76.559,4.358,8.261,0.546,89.723
1990,26.222,4.43,8.097,0.487,39.237
1991,57.646,4.757,8.234,0.567,71.205
1992,27.192,4.571,8.214,0.534,40.511
1993,87.636,4.651,8.216,0.558,101.062
1994,11.642,4.483,8.077,0.528,24.73
1995,73.579,4.676,8.22,0.403,86.877
1996,13.307,4.189,8.139,0.505,26.14
1997,61.077,4.345,7.989,0.525,73.936
1998,45.023,4.985,8.004,0.55,58.563
1999,56.727,4.718,8.143,0.491,70.08
2000,41.436,4.559,8.075,0.529,54.599
2001,44.25,4.446,8.132,0.521,57.35
2002,42.277,8.711,8.146,0.527,59.662
2003,89.821,4.368,8.267,0.526,102.982
2004,32.339,4.829,8.184,0.611,45.964
2005,59.424,4.572,8.155,0.584,72.735
2006,27.143,4.698,8.111,0.5,40.452
2007,90.704,4.614,8.257,0.576,104.151
2008,16.342,4.488,8.066,0.51,29.406
2009,81.248,4.57,8.228,0.422,94.468
2010,16.129,4.537,8.124,0.494,29.284
2011,96.491,4.759,8.767,0.612,110.629
2012,14.104,4.34,8.173,0.503,27.12
2013,77.739,4.828,8.237,0.424,91.228
2014,13.925,4.155,8.067,0.498,26.644
2015,101.738,4.546,8.255,0.432,114.971
