frame,preprocess_ms,inference_ms,postprocess_ms,total_ms
1890,2.511,6.501,1.504,10.516
1891,2.43,6.626,1.514,10.571
1892,2.508,6.64,1.436,10.584
1893,2.4,6.584,1.575,10.559
1894,2.391,6.657,1.495,10.543
1895,2.369,6.89,1.432,10.692
1896,2.369,6.608,1.512,10.489
1897,2.592,6.614,1.508,10.713
1898,2.455,6.858,1.487,10.799
1899,2.375,6.611,1.513,10.499
1900,2.429,6.579,1.495,10.503
1901,2.384,6.989,1.502,10.874
1902,2.414,6.598,1.549,10.56
1903,2.355,6.557,1.489,10.4
1904,2.396,6.604,1.501,10.501
1905,2.6,6.77,1.514,10.885
1906,2.402,6.712,1.516,10.63
1907,2.405,7.153,1.576,11.135
1908,2.446,6.847,1.549,10.841
1909,2.363,6.707,1.434,10.504
1910,2.397,6.698,1.522,10.616
1911,2.447,6.581,1.501,10.53
1912,2.43,6.595,1.499,10.525
1913,2.415,6.574,1.491,10.48
1914,2.383,6.594,1.877,10.854
1915,2.525,7.98,1.497,12.003
1916,2.583,6.545,2.236,11.364
1917,2.769,7.055,1.935,11.759
1918,2.369,6.57,1.494,10.434
1919,2.628,11.172,2.127,15.926
1920,2.821,6.562,1.505,10.888
1921,2.396,6.534,1.56,10.49
1922,2.67,10.46,1.867,14.996
1923,2.454,6.591,1.511,10.556
1924,2.561,6.815,1.448,10.824
1925,2.478,6.548,1.519,10.545
1926,2.37,6.625,1.507,10.502
1927,2.391,6.59,1.527,10.507
1928,2.383,6.792,1.595,10.771
1929,2.367,6.559,1.432,10.358
1930,2.522,6.731,1.515,10.768
1931,2.438,6.816,1.523,10.776
1932,2.379,6.577,1.59,10.546
1933,2.648,6.89,1.658,11.196
1934,2.431,6.846,1.51,10.786
1935,2.461,6.704,1.425,10.591
1936,2.424,6.588,1.508,10.52
1937,2.418,6.853,1.494,10.766
1938,2.497,6.751,1.5,10.749
1939,2.375,6.85,1.491,10.716
1940,2.383,6.58,1.481,10.444
1941,2.358,6.614,1.5,10.472
1942,2.436,6.828,1.522,10.786
1943,2.426,6.641,1.494,10.56
1944,2.394,6.604,1.5,10.498
1945,2.353,6.572,1.486,10.412
1946,2.375,8.673,1.658,12.705
1947,2.537,6.9,1.455,10.893
1948,2.673,6.569,1.519,10.761
1949,2.455,6.852,1.512,10.819
1950,2.498,6.641,1.529,10.668
1951,2.458,10.862,2.248,15.568
1952,2.908,13.051,2.6,18.558
1953,2.91,7.206,1.515,11.63
1954,2.523,6.596,1.669,10.788
1955,2.475,6.55,1.507,10.532
1956,2.391,6.613,1.494,10.498
1957,2.381,6.778,1.428,10.587
1958,2.367,6.625,1.502,10.494
1959,2.367,6.623,1.555,10.544
1960,2.412,6.496,1.507,10.415
1961,2.372,6.571,0.233,9.176
1962,2.818,6.616,1.514,10.947
1963,2.408,6.811,0.226,9.445
1964,2.667,6.845,0.236,9.748
1965,2.437,6.77,0.301,9.508
1966,2.376,6.479,0.23,9.086
1967,2.391,6.557,0.232,9.18
1968,2.571,6.655,0.285,9.511
1969,2.441,6.557,0.228,9.226
1970,2.386,6.615,0.234,9.235
1971,2.436,6.649,0.221,9.305
1972,2.409,6.462,0.294,9.165
1973,2.41,6.461,0.228,9.098
1974,2.415,6.51,0.233,9.157
1975,2.5,8.689,0.291,11.48
1976,2.502,6.656,0.242,9.4
1977,2.407,6.61,0.223,9.24
1978,2.462,6.44,1.792,10.695
1979,2.478,6.89,0.289,9.656
1980,2.437,7.026,0.221,9.683
1981,2.401,6.51,0.242,9.153
1982,2.442,6.602,0.233,9.277
1983,2.458,6.417,0.225,9.099
1984,2.46,6.625,0.299,9.384
1985,2.367,6.838,0.233,9.438
1986,2.418,6.514,0.221,9.153
1987,2.448,6.431,0.284,9.163
1988,2.415,6.396,0.292,9.103
1989,2.406,6.477,0.226,9.11
1990,2.434,6.49,0.233,9.157
1991,2.453,6.53,0.223,9.205
1992,2.536,6.675,0.261,9.472
1993,2.477,6.545,0.246,9.268
1994,2.462,6.426,0.219,9.107
1995,2.457,6.428,0.222,9.108
1996,2.458,6.617,0.233,9.308
1997,2.416,6.621,0.236,9.273
1998,2.412,6.534,0.222,9.168
1999,2.456,6.463,0.279,9.198
2000,2.403,6.709,0.22,9.332
2001,2.429,6.499,0.224,9.152
2002,2.673,6.774,0.22,9.667
2003,2.431,6.895,0.289,9.615
2004,2.41,6.47,0.233,9.112
2005,2.407,6.52,0.221,9.148
2006,2.445,6.441,0.234,9.12
2007,2.458,6.729,0.296,9.483
2008,2.519,8.37,0.227,11.116
2009,2.441,6.615,0.234,9.29
2010,2.428,6.56,0.221,9.209
2011,2.45,7.204,0.223,9.877
2012,2.423,6.869,0.222,9.513
2013,2.492,6.597,0.225,9.314
2014,2.887,7.345,0.236,10.468
2015,2.479,6.566,0.233,9.278
2016,2.417,6.497,0.315,9.229
2017,2.669,10.355,0.284,13.307
2018,2.746,7.511,0.225,10.483
2019,2.486,6.573,0.315,9.375
2020,2.487,6.673,0.237,9.398
2021,2.426,6.538,0.223,9.187
2022,2.444,6.695,0.22,9.359
2023,2.617,6.554,0.225,9.396
2024,2.487,6.423,0.222,9.133
2025,2.411,6.564,0.234,9.21
2026,2.411,6.534,0.23,9.176
2027,2.437,8.519,0.227,11.183
2028,2.425,6.614,0.292,9.331
2029,2.415,6.477,0.231,9.122
2030,2.41,6.756,0.224,9.389
2031,2.423,6.644,0.328,9.395
2032,2.455,6.579,0.221,9.255
2033,2.687,7.049,0.227,9.963
2034,2.531,6.726,0.287,9.544
2035,2.437,6.424,0.267,9.127
2036,2.466,6.67,0.238,9.374
2037,2.57,7.023,0.259,9.851
2038,2.601,8.512,0.259,11.372
2039,2.541,7.011,0.246,9.799
2040,2.495,6.541,0.288,9.324
2041,2.399,6.545,0.22,9.164
2042,2.507,6.526,0.223,9.257
2043,2.596,6.929,0.235,9.76
2044,2.379,6.49,0.234,9.103
2045,2.431,6.648,0.286,9.365
2046,2.395,6.397,0.29,9.082
2047,2.399,6.635,0.32,9.354
2048,2.785,7.26,0.228,10.272
2049,2.404,6.611,0.231,9.246
2050,2.373,6.574,0.233,9.181
2051,2.446,6.494,0.223,9.164
2052,2.439,6.508,0.279,9.225
2053,2.444,6.792,0.232,9.469
2054,2.436,6.666,0.331,9.432
2055,2.476,6.83,0.277,9.583
2056,2.554,6.595,0.332,9.481
2057,2.901,11.502,0.341,14.744
2058,2.777,13.214,0.345,16.335
2059,2.856,7.082,0.235,10.173
2060,2.412,6.507,0.223,9.142
2061,2.493,6.457,0.294,9.244
2062,2.554,6.55,0.235,9.338
2063,2.489,6.65,0.224,9.362
2064,2.465,6.526,0.294,9.286
2065,2.395,7.054,0.302,9.751
2066,2.423,6.557,0.23,9.21
2067,2.403,7.357,0.229,9.988
2068,2.485,6.68,0.223,9.387
2069,2.489,6.639,0.293,9.421
2070,2.38,6.462,0.227,9.07
2071,2.411,6.507,0.232,9.15
2072,2.505,6.516,0.226,9.247
2073,2.49,6.774,0.227,9.491
2074,2.488,6.542,0.233,9.262
2075,2.525,6.689,0.303,9.517
2076,2.649,6.612,0.222,9.483
2077,2.509,6.839,0.221,9.568
2078,2.412,6.641,0.234,9.287
2079,2.674,7.439,0.306,10.42
2080,2.408,6.644,0.23,9.283
2081,2.398,6.537,0.234,9.169
2082,2.54,6.826,0.224,9.59
2083,2.401,6.695,0.233,9.329
2084,2.473,6.852,1.728,11.053
2085,2.464,6.65,0.248,9.362
2086,2.401,6.749,0.231,9.38
2087,2.483,6.563,0.283,9.329
2088,2.426,6.546,0.23,9.202
2089,2.367,6.808,0.224,9.399
2090,2.461,6.547,0.284,9.292
2091,2.431,6.77,0.233,9.434
2092,2.429,6.524,1.714,10.667
2093,2.407,6.68,1.529,10.616
2094,2.41,6.997,1.519,10.926
2095,2.383,6.838,1.519,10.74
2096,2.443,6.673,1.521,10.637
2097,2.409,6.765,1.534,10.708
2098,2.386,6.637,1.502,10.526
2099,2.599,6.627,1.573,10.799
2100,2.407,6.557,1.499,10.463
2101,2.358,6.597,1.499,10.454
2102,2.41,7.139,1.509,11.058
2103,2.457,6.685,1.587,10.728
2104,2.399,6.594,1.561,10.554
2105,2.47,6.539,1.519,10.527
2106,2.364,6.635,1.525,10.524
2107,2.362,6.601,1.502,10.465
2108,2.373,7.051,1.495,10.918
2109,2.371,6.645,1.517,10.533
2110,2.361,6.607,1.49,10.458
2111,2.384,6.653,1.493,10.53
2112,2.544,6.774,1.519,10.837
2113,2.384,6.871,1.501,10.756
2114,2.359,7.87,1.505,11.734
2115,2.476,6.81,1.51,10.797
2116,2.354,6.625,1.809,10.788
2117,2.744,10.149,0.271,13.163
2118,2.861,7.295,1.549,11.705
2119,2.406,6.547,1.54,10.493
2120,2.433,6.646,1.503,10.582
2121,2.37,6.606,1.517,10.492
2122,2.379,6.75,1.495,10.624
2123,2.378,6.623,1.498,10.499
2124,2.368,6.808,1.577,10.752
2125,2.357,6.669,1.497,10.523
2126,2.57,7.559,1.895,12.023
2127,2.544,6.683,0.232,9.459
2128,2.429,6.655,1.514,10.597
2129,2.397,6.668,0.229,9.295
2130,2.361,6.617,1.496,10.474
2131,2.497,7.14,1.499,11.136
2132,2.429,7.184,1.582,11.196
2133,2.395,6.711,0.238,9.345
2134,2.504,6.544,1.603,10.651
2135,2.402,6.815,0.223,9.439
2136,2.446,8.287,0.272,11.005
2137,2.524,6.896,0.236,9.656
2138,2.515,6.62,0.308,9.443
2139,2.642,7.54,0.234,10.415
2140,2.474,6.53,0.223,9.227
2141,2.533,6.791,0.222,9.546
2142,2.455,6.557,0.233,9.245
2143,2.495,6.454,0.223,9.172
2144,2.507,6.441,0.292,9.24
2145,2.435,6.507,0.223,9.164
2146,2.464,8.688,0.229,11.381
2147,2.506,7.313,0.222,10.041
2148,2.489,6.659,0.227,9.375
2149,2.676,6.599,1.646,10.921
2150,2.503,6.756,0.226,9.486
2151,2.638,7.196,0.286,10.119
2152,2.464,7.131,0.248,9.844
2153,2.477,6.897,1.565,10.939
2154,2.478,6.785,0.259,9.523
2155,2.529,6.561,0.222,9.312
2156,2.51,6.842,0.23,9.582
2157,2.493,7.423,0.319,10.235
2158,2.881,11.677,2.411,16.969
2159,2.878,12.455,1.525,16.857
2160,2.515,6.78,1.533,10.827
2161,2.595,6.645,0.293,9.533
2162,2.523,6.815,1.535,10.873
2163,2.391,6.602,0.222,9.215
2164,2.418,7.2,0.23,9.848
2165,2.356,6.836,0.225,9.416
2166,2.514,6.568,0.316,9.399
2167,2.534,6.525,1.533,10.593
2168,2.645,6.886,1.582,11.113
2169,2.497,6.788,1.509,10.793
2170,2.415,6.719,1.424,10.558
2171,2.398,6.841,1.679,10.919
2172,2.597,6.671,1.509,10.778
2173,2.354,6.607,1.495,10.456
2174,2.434,7.167,2.434,12.035
2175,2.665,6.605,1.511,10.781
2176,2.359,6.614,1.516,10.489
2177,2.508,6.772,1.55,10.829
2178,2.499,6.808,0.236,9.543
2179,2.47,6.618,1.589,10.676
2180,2.457,6.641,1.503,10.601
2181,2.48,6.733,0.235,9.448
2182,2.683,6.537,1.578,10.798
2183,2.47,6.61,1.508,10.588
2184,2.422,6.626,1.443,10.491
2185,2.356,6.616,1.512,10.484
2186,2.469,6.8,1.506,10.775
2187,2.379,6.694,1.427,10.499
2188,2.529,6.607,1.521,10.657
2189,2.478,6.715,1.572,10.764
2190,2.477,6.61,1.451,10.537
2191,2.432,6.461,0.223,9.116
2192,2.503,6.441,0.221,9.165
2193,2.453,6.532,1.59,10.575
2194,2.435,6.718,0.286,9.439
2195,2.363,7.044,0.224,9.631
2196,2.468,6.565,1.585,10.618
2197,2.583,6.596,1.517,10.696
2198,2.369,6.563,1.519,10.451
2199,2.368,6.683,1.832,10.883
2200,2.445,6.555,1.512,10.512
2201,2.355,6.577,1.485,10.417
2202,2.351,6.603,1.511,10.465
2203,2.391,6.92,1.501,10.812
2204,2.357,6.626,1.423,10.406
2205,2.333,6.602,1.486,10.422
2206,2.429,6.689,1.506,10.624
2207,2.607,6.669,1.492,10.767
2208,2.367,6.797,1.524,10.687
2209,2.338,6.92,2.141,11.399
2210,2.591,6.767,1.444,10.802
2211,2.372,6.619,1.849,10.841
2212,2.831,10.24,2.043,15.114
2213,2.992,6.711,1.513,11.216
2214,2.407,6.654,1.503,10.564
2215,2.39,6.606,1.521,10.517
2216,2.363,6.709,1.431,10.502
2217,2.456,6.659,1.659,10.775
2218,2.452,6.631,1.571,10.654
2219,2.412,6.634,1.505,10.551
2220,2.433,6.704,1.507,10.645
2221,2.397,7.775,1.887,12.059
2222,2.409,6.744,1.54,10.693
2223,2.58,6.621,1.511,10.712
2224,2.375,6.859,1.502,10.736
2225,2.468,6.641,1.502,10.611
2226,2.376,6.919,1.515,10.811
2227,2.391,6.772,1.68,10.843
2228,2.752,6.586,1.515,10.852
2229,2.575,6.619,1.504,10.698
2230,2.587,6.467,1.911,10.965
2231,2.74,6.948,1.605,11.293
2232,2.502,6.574,1.489,10.565
2233,2.368,6.609,1.495,10.473
2234,2.477,6.835,1.519,10.831
2235,2.442,6.75,1.525,10.716
2236,2.381,6.641,1.425,10.446
2237,2.421,6.639,1.507,10.567
2238,2.411,6.579,1.496,10.486
2239,2.421,6.64,1.518,10.579
2240,2.853,8.022,1.517,12.391
2241,2.53,6.698,1.504,10.732
2242,2.366,6.621,1.503,10.49
2243,2.463,6.734,1.5,10.697
2244,2.476,6.796,1.435,10.707
2245,2.405,6.811,1.513,10.728
2246,2.502,6.719,1.489,10.71
2247,2.51,6.767,1.502,10.78
2248,2.425,6.625,1.439,10.49
2249,2.364,6.831,1.587,10.782
2250,2.492,6.6,1.481,10.573
2251,2.467,6.479,1.636,10.582
2252,2.391,6.579,1.555,10.526
2253,2.394,10.614,2.194,15.202
2254,2.833,12.521,2.588,17.942
2255,2.988,7.55,1.511,12.05
2256,2.679,7.298,1.518,11.495
2257,2.477,6.996,1.661,11.134
2258,2.735,10.744,1.6,15.079
2259,2.525,6.616,1.525,10.667
2260,2.53,6.642,1.497,10.669
2261,2.423,7.194,1.487,11.104
2262,2.385,6.954,1.492,10.83
2263,2.412,6.598,1.437,10.447
2264,2.369,6.725,1.505,10.599
2265,2.392,6.651,1.506,10.55
2266,2.436,6.825,1.425,10.686
2267,2.386,6.638,1.496,10.52
2268,2.44,6.584,1.496,10.519
2269,2.42,6.953,1.509,10.881
2270,2.469,6.567,1.573,10.609
2271,2.433,6.611,1.479,10.523
2272,2.527,6.962,1.497,10.986
2273,2.459,6.828,1.489,10.776
2274,2.411,6.668,1.512,10.592
2275,2.413,8.176,1.654,12.243
2276,2.491,6.845,1.498,10.834
2277,2.428,6.634,1.502,10.565
2278,2.37,6.655,1.502,10.527
2279,2.409,6.727,1.514,10.651
2280,2.445,6.664,1.566,10.675
2281,2.546,6.658,1.506,10.711
2282,2.403,6.604,1.505,10.511
2283,2.425,6.598,1.513,10.536
2284,2.49,6.854,1.547,10.891
2285,2.401,6.762,1.443,10.605
2286,2.371,6.833,1.511,10.714
2287,2.376,6.813,1.501,10.69
2288,2.381,6.607,1.427,10.415
2289,2.37,6.819,1.606,10.794
2290,2.37,7.051,0.293,9.714
2291,2.579,6.666,1.499,10.743
2292,2.447,6.669,1.42,10.536
2293,2.41,6.625,0.263,9.298
2294,2.489,6.593,0.289,9.37
2295,2.611,6.517,0.234,9.361
2296,2.462,6.401,1.565,10.428
2297,2.379,6.606,0.227,9.212
2298,2.615,6.857,1.503,10.975
2299,2.376,6.784,0.222,9.382
2300,2.479,6.797,0.224,9.5
2301,2.457,7.871,0.285,10.613
2302,2.464,6.592,0.222,9.278
2303,2.45,9.134,2.064,13.648
2304,2.729,9.19,0.235,12.154
2305,2.465,6.56,0.236,9.26
2306,2.503,7.133,0.234,9.869
2307,2.475,6.534,0.221,9.23
2308,2.589,6.458,0.298,9.344
2309,2.468,6.799,1.553,10.82
2310,2.38,6.617,1.505,10.501
2311,2.423,6.699,1.537,10.659
2312,2.368,6.692,1.521,10.58
2313,2.411,6.683,0.234,9.328
2314,2.456,7.333,2.296,12.084
2315,2.877,10.395,2.313,15.585
2316,2.7,9.283,2.347,14.33
2317,2.744,7.037,1.511,11.291
2318,2.374,7.213,1.498,11.085
2319,2.352,6.703,1.43,10.486
2320,2.66,6.654,1.493,10.807
2321,2.432,6.676,1.506,10.614
2322,2.85,9.785,1.803,14.438
2323,2.523,6.595,1.524,10.641
2324,2.486,6.718,1.503,10.707
2325,2.452,6.813,1.495,10.76
2326,2.454,6.836,1.5,10.789
2327,2.456,6.648,1.51,10.615
2328,2.605,6.653,1.505,10.763
2329,2.517,6.815,1.625,10.957
2330,2.471,6.808,1.492,10.771
2331,2.396,8.765,1.52,12.681
2332,2.625,7.015,1.582,11.222
2333,2.496,6.726,1.496,10.718
2334,2.367,6.684,1.628,10.679
2335,2.578,6.725,1.603,10.906
2336,2.65,6.77,1.617,11.036
2337,2.639,6.549,1.579,10.767
2338,2.413,6.592,1.49,10.495
2339,2.425,6.658,1.488,10.571
2340,2.603,6.85,1.482,10.935
2341,2.385,6.576,1.499,10.46
2342,2.51,6.611,1.423,10.543
2343,2.391,6.595,1.498,10.484
2344,2.685,6.679,1.505,10.869
2345,2.469,6.638,1.431,10.538
2346,2.501,7.029,1.67,11.2
2347,2.633,11.079,0.322,14.034
2348,2.81,12.725,2.646,18.181
2349,3.103,8.18,1.569,12.852
2350,2.737,6.755,1.568,11.061
2351,2.467,6.73,1.66,10.857
2352,2.521,7.414,1.507,11.441
2353,2.461,6.818,1.532,10.812
2354,2.555,6.827,1.495,10.876
2355,2.453,6.631,1.504,10.588
2356,2.352,6.678,1.43,10.46
2357,2.373,6.736,1.589,10.698
2358,2.463,6.76,1.563,10.786
2359,2.396,6.608,1.486,10.491
2360,2.448,6.775,1.539,10.762
2361,2.417,6.552,1.489,10.459
2362,2.441,6.705,1.489,10.634
2363,2.531,6.653,1.491,10.675
2364,2.463,6.751,1.555,10.769
2365,2.367,6.627,1.498,10.493
2366,2.383,6.643,1.494,10.52
2367,2.492,6.621,1.526,10.639
2368,2.399,6.621,1.421,10.442
2369,2.394,6.612,1.487,10.494
2370,2.402,6.597,1.441,10.44
2371,2.345,6.61,1.506,10.461
2372,2.365,6.821,1.495,10.682
2373,2.396,7.41,1.514,11.32
2374,2.523,6.548,1.495,10.566
2375,2.571,6.575,1.495,10.641
2376,2.421,8.734,1.6,12.755
2377,2.472,6.563,1.515,10.55
2378,2.434,6.669,1.661,10.765
2379,2.43,6.552,1.52,10.501
2380,2.367,6.622,1.499,10.488
2381,2.492,6.989,1.505,10.985
2382,2.379,6.678,1.511,10.567
2383,2.452,6.627,1.492,10.571
2384,2.415,6.837,1.492,10.745
2385,2.453,6.833,1.44,10.725
2386,2.518,6.576,1.514,10.609
2387,2.365,6.687,1.504,10.557
2388,2.386,6.873,1.442,10.7
2389,2.591,6.693,1.579,10.862
2390,2.477,6.653,1.589,10.719
2391,2.53,6.641,1.516,10.687
2392,2.731,7.073,1.6,11.404
2393,2.473,6.577,1.506,10.557
2394,2.374,6.68,1.439,10.493
2395,2.521,6.576,1.582,10.679
2396,2.501,6.809,1.513,10.823
2397,2.41,6.748,1.505,10.663
2398,2.385,6.61,1.502,10.497
2399,2.38,6.83,1.512,10.722
2400,2.382,6.579,1.496,10.457
2401,2.398,6.631,1.515,10.544
2402,2.391,6.581,1.49,10.462
2403,2.442,6.59,1.496,10.529
2404,2.38,6.955,1.538,10.873
2405,2.381,6.63,1.49,10.501
2406,2.386,6.608,1.508,10.502
2407,2.38,6.646,1.49,10.515
2408,2.361,6.685,1.442,10.488
2409,2.415,6.755,1.513,10.683
2410,2.377,6.642,1.5,10.518
2411,2.463,6.639,1.499,10.601
2412,2.733,6.556,1.508,10.798
2413,2.353,9.466,1.987,13.805
2414,2.879,8.631,1.585,13.095
2415,2.591,6.621,1.508,10.72
2416,2.416,7.263,1.52,11.198
2417,2.403,6.686,1.571,10.66
2418,2.403,6.643,1.441,10.487
2419,2.379,6.736,1.514,10.629
2420,2.446,6.614,1.498,10.558
2421,2.429,6.825,1.486,10.74
2422,2.413,8.185,2.269,12.868
2423,2.803,7.027,1.511,11.341
2424,2.546,6.606,1.443,10.594
2425,2.378,6.577,1.523,10.477
2426,2.544,6.596,1.497,10.637
2427,2.481,6.799,1.45,10.73
2428,2.619,6.558,1.559,10.736
2429,2.455,6.637,1.506,10.597
2430,2.366,6.64,1.436,10.442
2431,2.386,6.808,1.524,10.718
2432,2.376,6.591,1.482,10.449
2433,2.388,6.624,1.498,10.51
2434,2.384,6.628,1.485,10.498
2435,2.488,6.697,1.496,10.682
2436,2.449,6.699,1.513,10.66
2437,2.409,6.858,1.664,10.932
2438,2.514,6.529,1.491,10.534
2439,2.393,6.627,1.498,10.518
2440,2.375,6.575,1.508,10.458
2441,2.384,7.501,2.226,12.11
2442,2.779,11.835,2.271,16.885
2443,2.87,11.692,1.584,16.146
2444,2.608,6.839,1.547,10.995
2445,2.614,6.57,1.497,10.681
2446,2.383,6.679,1.43,10.492
2447,2.465,6.445,1.436,10.346
2448,2.423,6.394,1.575,10.391
2449,2.387,6.762,1.509,10.659
2450,2.374,6.571,1.43,10.375
2451,2.419,6.6,1.569,10.588
2452,2.427,6.702,1.493,10.623
2453,2.424,6.588,1.524,10.537
2454,2.39,6.5,1.49,10.381
2455,2.408,6.615,1.448,10.471
2456,2.467,6.513,1.506,10.487
2457,2.458,6.665,1.499,10.622
2458,2.412,6.686,1.664,10.762
2459,2.489,6.818,1.502,10.809
2460,2.413,6.624,1.501,10.538
2461,2.451,6.559,1.797,10.807
2462,2.821,7.091,1.518,11.43
2463,2.453,7.188,1.489,11.13
2464,2.501,6.64,1.56,10.701
2465,2.54,6.668,1.492,10.7
2466,2.404,6.672,1.484,10.56
2467,2.379,6.658,1.516,10.552
2468,2.467,6.723,1.486,10.677
2469,2.395,6.554,1.486,10.435
2470,2.393,6.906,1.513,10.812
2471,2.448,6.606,1.493,10.547
2472,2.426,7.564,1.657,11.646
2473,2.504,6.741,1.502,10.748
2474,2.454,6.606,1.493,10.554
2475,2.368,6.567,1.485,10.421
2476,2.423,6.639,1.492,10.553
2477,2.443,8.896,1.51,12.849
2478,2.489,6.551,1.465,10.505
2479,2.659,6.523,1.66,10.842
2480,2.458,6.605,1.499,10.562
2481,2.419,6.628,1.429,10.476
2482,2.372,6.682,1.495,10.549
2483,2.38,7.848,1.503,11.731
2484,2.471,6.522,1.488,10.481
2485,2.39,6.599,1.488,10.477
2486,2.402,6.857,1.499,10.758
2487,2.4,6.552,1.514,10.466
2488,2.383,7.282,1.471,11.137
2489,2.39,6.586,1.48,10.456
2490,2.496,6.637,1.509,10.642
2491,2.497,6.508,1.506,10.511
2492,2.393,6.721,1.483,10.597
2493,2.383,6.562,1.502,10.448
2494,2.433,6.578,1.481,10.492
2495,2.417,6.59,1.537,10.544
2496,2.39,6.675,1.532,10.597
2497,2.481,6.606,1.49,10.577
2498,2.427,6.58,1.509,10.516
2499,2.385,6.551,1.491,10.427
2500,2.392,6.734,1.623,10.749
2501,2.588,6.57,1.513,10.671
2502,2.421,6.773,1.49,10.684
2503,2.363,6.631,1.43,10.425
2504,2.481,7.612,2.028,12.121
2505,2.746,9.962,1.563,14.271
2506,2.443,6.543,1.441,10.427
2507,2.374,6.683,1.689,10.746
2508,2.467,6.799,1.58,10.847
2509,2.36,6.739,1.476,10.575
2510,2.417,6.586,1.491,10.493
2511,2.393,6.588,1.484,10.465
2512,2.388,6.642,1.481,10.511
2513,2.377,6.619,1.478,10.474
2514,2.393,7.257,2.242,11.892
2515,2.568,7.125,1.584,11.277
